From Date,PM2.5,PM10,NO2,SO2,CO,RH,WS,WD,SR,AT
11/5/2019 0:00,105.18,346.71,31.87,32.45,0.99,27.48,1.2,272.13,195.24,33.14
18-05-2019 00:00,44.01,146.7,22.76,29.19,0.87,65.13,1.06,291.82,202.58,27.23
25-05-2019 00:00,43.74,170.35,21.64,24.94,0.8,39.82,1.33,317.71,242.06,32.06
26-05-2019 00:00,67.17,203.08,33.65,35.25,0.93,30.1,1.09,303.95,246.42,33.4
2/6/2019 0:00,70.81,313.14,21.65,35.23,1.27,41.11,1.25,95.33,201.92,37.36
3/6/2019 0:00,60.86,394.08,19.28,28.2,0.97,43.15,1.53,115.02,197.55,35.64
12/6/2019 0:00,65.36,345.11,17.86,29.4,0.84,35.69,2.05,106.69,197.75,35.56
16-06-2019 00:00,38.56,183.15,18.98,20.6,0.7,54.54,1.77,275.36,123.25,31.06
17-06-2019 00:00,46.34,210.77,23.53,32.39,0.91,50.14,1.57,235.37,84.27,30.33
18-06-2019 00:00,30.99,151.22,17.43,34.19,0.91,61.86,1.59,248.86,178.16,28.19
20-06-2019 00:00,47.36,258.38,21.01,33.67,0.91,46.21,1.13,159.57,219.74,33.3
23-06-2019 00:00,46.33,235.35,19.15,22.92,0.91,47.93,1.25,108.21,209.28,35.15
24-06-2019 00:00,30.09,198.4,18.9,24.57,0.93,63.93,1.34,103.87,127.18,31.49
26-06-2019 00:00,61.83,222.16,19.71,28.79,1.05,43.57,1.12,303.15,163.62,36.12
28-06-2019 00:00,70.23,354.09,27.14,32.84,0.98,38.9,1.23,284.86,172.83,35.3
29-06-2019 00:00,63.92,361.44,21.58,24.35,0.82,32.78,1.13,283.72,197.09,37.44
30-06-2019 00:00,82.31,367.45,30.34,20.34,0.86,34.45,1.34,278.86,251.16,36.84
1/7/2019 0:00,60.3,280.95,21.33,22.42,0.81,37.36,1.0,216.26,198.91,36.46
2/7/2019 0:00,74.5,344.22,17.95,20.89,1.11,43.35,1.28,151.62,179.27,35.64
3/7/2019 0:00,47.97,249.96,16.74,18.08,1.01,51.76,1.31,121.78,170.34,35.34
4/7/2019 0:00,40.33,206.01,28.34,19.66,1.29,74.57,1.26,198.17,59.97,31.59
5/7/2019 0:00,40.91,170.48,32.34,14.17,1.21,85.45,1.04,187.85,98.55,30.13
6/7/2019 0:00,35.5,270.7,29.04,15.45,1.03,67.84,0.98,145.91,172.2,32.07
7/7/2019 0:00,37.18,210.39,30.1,17.86,1.14,61.35,0.88,212.06,120.71,31.72
8/7/2019 0:00,48.92,371.48,33.03,14.8,0.97,66.8,0.82,206.93,128.74,32.74
9/7/2019 0:00,43.65,299.14,25.72,10.45,0.99,67.9,1.39,212.89,157.7,31.72
10/7/2019 0:00,59.97,409.2,25.62,15.86,0.97,60.79,1.16,223.74,161.36,33.86
11/7/2019 0:00,64.09,443.57,20.97,16.52,1.05,50.76,1.29,237.56,58.03,34.96
12/7/2019 0:00,58.96,464.69,21.67,15.5,0.95,49.98,1.24,243.84,33.02,34.68
13-07-2019 00:00,47.85,354.31,16.25,14.61,0.92,45.8,1.59,231.87,14.39,34.89
14-07-2019 00:00,48.21,360.48,16.62,16.68,0.76,48.45,1.49,207.64,14.88,34.13
15-07-2019 00:00,41.68,274.74,28.55,19.67,1.08,77.37,1.38,122.01,17.53,28.97
16-07-2019 00:00,30.85,152.2,30.17,16.21,1.14,49.14,1.45,74.21,117.46,28.4
17-07-2019 00:00,29.12,137.41,24.7,15.16,1.1,71.79,1.01,182.79,110.28,27.71
18-07-2019 00:00,32.27,208.43,38.41,14.74,1.42,89.83,0.89,214.35,117.45,26.64
19-07-2019 00:00,65.19,303.88,40.02,14.05,1.51,31.52,0.74,140.36,199.81,31.83
20-07-2019 00:00,50.28,252.07,47.78,17.81,1.42,60.73,0.88,129.15,124.64,30.44
21-07-2019 00:00,50.21,129.45,39.35,17.13,1.4,74.65,0.83,135.63,149.12,29.94
22-07-2019 00:00,60.15,205.4,42.67,16.31,1.53,73.61,0.79,96.66,179.9,31.94
23-07-2019 00:00,76.28,317.32,48.83,16.16,1.45,47.92,0.79,162.1,198.74,34.31
24-07-2019 00:00,68.43,286.02,34.88,14.23,1.17,42.85,1.07,224.28,146.28,32.88
25-07-2019 00:00,22.55,229.45,26.57,17.35,1.02,89.72,1.03,217.42,53.32,28.2
26-07-2019 00:00,31.68,97.06,28.17,16.51,1.27,84.22,0.96,110.68,81.19,27.91
27-07-2019 00:00,25.39,57.56,23.13,17.3,1.0,92.42,1.19,82.6,115.79,28.21
28-07-2019 00:00,22.07,61.97,19.58,15.06,0.99,80.19,1.25,88.43,139.56,29.5
29-07-2019 00:00,26.41,107.37,23.03,17.2,1.19,49.5,1.27,89.67,135.62,31.08
30-07-2019 00:00,30.97,149.74,33.39,16.75,1.18,48.53,1.09,72.81,114.19,30.9
31-07-2019 00:00,33.57,121.39,26.69,16.52,1.08,50.16,0.99,97.47,122.25,31.1
1/8/2019 0:00,40.66,197.49,26.89,15.39,1.01,33.74,0.94,119.36,174.23,32.17
2/8/2019 0:00,48.71,159.79,36.85,18.85,1.71,84.26,0.81,145.52,82.07,29.5
3/8/2019 0:00,47.21,106.11,34.77,16.07,1.44,71.02,0.85,125.34,90.35,28.65
4/8/2019 0:00,72.14,124.28,34.1,19.5,1.79,89.29,0.66,128.49,142.01,29.62
5/8/2019 0:00,64.23,135.69,34.89,15.59,1.54,44.73,0.72,154.07,119.05,30.68
6/8/2019 0:00,38.35,73.51,34.86,16.31,1.23,64.7,0.91,138.01,51.61,27.79
7/8/2019 0:00,37.78,112.4,32.23,16.89,1.54,73.57,0.9,93.82,143.92,30.1
9/8/2019 0:00,12.31,84.36,13.24,14.81,0.82,11.25,2.01,79.97,145.27,31.26
10/8/2019 0:00,17.36,79.76,14.53,14.53,0.77,10.76,1.71,112.17,133.16,30.13
12/8/2019 0:00,18.54,103.93,16.54,17.31,1.27,44.05,0.89,248.92,109.1,29.91
13-08-2019 00:00,21.92,104.55,19.42,18.34,1.12,79.97,1.04,242.43,133.66,29.09
14-08-2019 00:00,36.67,101.16,33.87,17.34,1.66,81.76,0.68,190.17,143.59,29.73
15-08-2019 00:00,31.27,71.09,19.03,13.45,1.09,76.45,1.12,105.4,170.74,30.78
16-08-2019 00:00,16.31,48.28,14.01,15.23,0.93,76.93,1.56,82.94,126.85,29.67
17-08-2019 00:00,8.01,15.62,9.89,13.4,0.7,88.18,1.57,122.76,63.07,27.94
18-08-2019 00:00,13.93,59.26,16.69,17.19,1.13,84.33,0.97,228.58,96.61,28.57
19-08-2019 00:00,41.15,170.55,26.26,15.44,1.49,74.72,0.7,240.35,195.37,30.62
20-08-2019 00:00,43.68,194.97,20.31,15.0,1.27,73.55,1.04,300.2,183.21,30.88
21-08-2019 00:00,48.29,209.79,21.36,16.8,1.21,71.43,0.98,273.46,186.95,31.37
22-08-2019 00:00,38.72,220.6,34.18,18.89,1.1,70.54,0.93,215.06,177.12,30.33
23-08-2019 00:00,55.4,266.72,33.98,17.19,1.65,67.57,0.74,227.39,203.83,31.89
24-08-2019 00:00,59.85,235.69,35.23,14.02,1.39,73.18,0.91,193.15,101.19,30.83
25-08-2019 00:00,32.15,114.19,23.46,15.17,1.0,77.95,1.02,103.22,104.52,29.41
26-08-2019 00:00,26.67,162.32,26.18,18.08,1.25,71.05,1.23,86.06,154.6,30.87
27-08-2019 00:00,38.71,210.1,34.83,15.43,1.46,66.4,0.79,87.68,171.33,32.2
28-08-2019 00:00,36.73,172.7,32.36,14.4,1.21,65.25,0.96,102.69,169.29,32.73
29-08-2019 00:00,35.57,169.48,26.56,14.47,1.04,67.25,1.04,131.0,163.99,32.25
30-08-2019 00:00,51.95,211.18,42.41,17.48,1.61,70.03,0.65,173.47,135.0,31.75
31-08-2019 00:00,64.0,239.15,43.79,19.38,2.35,74.63,0.67,201.55,102.03,31.27
1/9/2019 0:00,30.54,101.34,30.65,7.22,1.07,75.26,1.08,97.64,116.2,30.21
2/9/2019 0:00,48.4,181.11,33.43,8.36,1.53,71.6,0.66,148.86,162.06,31.43
3/9/2019 0:00,91.64,314.62,41.68,9.89,1.64,72.96,0.68,182.84,105.29,31.51
4/9/2019 0:00,83.2,221.3,33.61,8.74,1.47,75.7,0.91,134.06,94.29,31.05
5/9/2019 0:00,32.04,156.39,25.51,8.16,1.19,73.73,0.84,116.89,116.1,31.13
6/9/2019 0:00,34.05,164.64,31.54,7.58,1.23,73.09,0.85,148.15,115.83,31.24
7/9/2019 0:00,31.77,160.6,27.25,6.81,1.15,73.73,1.03,137.36,130.16,30.98
8/9/2019 0:00,32.03,124.47,22.71,8.2,0.99,70.96,0.82,101.22,148.95,31.57
9/9/2019 0:00,55.91,198.48,23.45,8.82,1.19,67.28,0.84,217.08,158.73,32.34
10/9/2019 0:00,70.04,253.24,36.08,10.89,1.35,65.48,0.66,193.94,151.89,32.58
11/9/2019 0:00,81.93,289.51,46.44,7.78,1.38,62.9,0.67,163.44,168.6,33.23
12/9/2019 0:00,65.76,229.19,33.56,7.64,1.29,69.57,1.04,138.96,120.87,32.07
13-09-2019 00:00,35.64,171.03,23.92,7.28,1.12,69.32,0.94,117.13,153.52,31.89
14-09-2019 00:00,28.86,141.21,15.16,6.14,0.76,68.89,1.06,91.04,168.73,31.34
15-09-2019 00:00,47.76,156.98,29.57,8.78,1.1,69.9,0.79,97.73,158.4,31.33
16-09-2019 00:00,53.44,211.6,27.36,8.18,1.16,68.18,0.8,221.42,159.04,31.86
17-09-2019 00:00,59.42,234.59,37.46,8.65,1.39,68.79,0.74,200.08,145.16,31.2
18-09-2019 00:00,35.81,162.47,25.62,5.49,0.95,66.51,1.1,118.43,177.27,30.68
19-09-2019 00:00,26.54,108.77,17.52,6.42,0.81,73.02,1.09,106.22,109.55,29.09
20-09-2019 00:00,40.42,223.21,29.5,7.75,1.03,69.61,0.84,139.91,146.25,30.16
21-09-2019 00:00,40.44,190.96,33.34,8.14,1.16,75.1,0.81,178.64,131.05,29.46
22-09-2019 00:00,25.18,85.15,26.85,7.43,0.89,79.79,0.99,114.16,92.83,27.74
23-09-2019 00:00,32.48,134.02,29.26,10.23,1.15,73.84,0.79,101.28,121.45,28.77
24-09-2019 00:00,37.9,180.53,32.34,7.54,1.01,73.07,0.9,127.24,117.49,28.91
25-09-2019 00:00,32.61,133.45,27.66,8.06,1.04,71.98,1.07,92.46,135.66,29.23
26-09-2019 00:00,21.74,107.07,21.38,8.03,0.92,71.96,1.16,81.48,109.76,29.38
27-09-2019 00:00,19.59,104.66,18.78,9.68,0.93,74.12,1.16,79.74,94.51,28.59
28-09-2019 00:00,20.53,106.51,19.91,7.55,0.8,73.87,1.18,75.7,113.54,28.48
29-09-2019 00:00,17.68,98.47,15.91,7.12,0.81,76.32,1.01,104.34,91.03,28.02
30-09-2019 00:00,25.6,177.47,18.84,6.57,0.92,77.66,1.01,155.92,112.41,27.87
1/10/2019 0:00,39.38,196.57,25.11,7.47,1.08,75.21,0.98,134.25,117.48,28.67
2/10/2019 0:00,51.98,219.21,32.05,9.92,1.4,70.52,0.64,103.63,116.34,29.17
3/10/2019 0:00,59.52,270.61,35.85,6.11,1.22,68.61,0.72,219.34,126.45,29.28
4/10/2019 0:00,45.11,140.61,26.21,7.93,1.11,73.81,1.08,279.09,142.26,27.69
5/10/2019 0:00,45.08,206.2,23.67,10.23,1.13,64.92,0.87,306.66,164.42,28.04
6/10/2019 0:00,64.6,212.19,21.04,7.5,1.04,66.98,0.89,312.88,142.48,28.19
7/10/2019 0:00,60.45,222.91,18.19,7.71,1.0,66.78,1.05,313.14,116.38,28.27
8/10/2019 0:00,62.89,224.32,13.31,12.69,1.35,64.13,0.91,267.7,145.01,27.75
9/10/2019 0:00,90.48,372.89,44.53,10.49,1.65,62.97,0.63,150.8,122.33,28.33
10/10/2019 0:00,99.61,333.03,56.51,9.36,1.67,61.1,0.63,191.34,122.94,28.67
11/10/2019 0:00,100.51,315.23,34.29,6.97,1.53,63.83,0.64,269.8,123.66,28.17
12/10/2019 0:00,122.14,300.58,40.31,8.9,2.23,65.49,0.64,249.31,110.42,28.33
13-10-2019 00:00,130.55,353.46,44.66,12.9,2.11,63.84,0.66,242.59,99.17,28.3
14-10-2019 00:00,138.08,441.73,48.97,16.53,2.7,64.68,0.62,212.47,101.41,28.19
15-10-2019 00:00,145.98,477.6,63.82,15.88,2.86,63.61,0.61,159.73,97.12,28.7
16-10-2019 00:00,155.49,430.86,64.71,11.4,2.08,63.95,0.61,125.57,92.24,29.15
17-10-2019 00:00,126.58,375.12,62.4,10.32,1.78,61.72,0.75,89.03,83.18,28.92
18-10-2019 00:00,91.2,339.1,43.58,9.58,1.14,59.9,1.14,134.8,85.43,28.63
19-10-2019 00:00,91.93,334.89,59.98,17.55,1.5,61.14,0.61,229.72,83.26,28.01
20-10-2019 00:00,114.0,342.65,47.98,15.77,1.78,63.16,0.73,272.35,92.68,27.09
21-10-2019 00:00,127.86,387.45,49.4,14.92,1.34,62.83,0.82,273.97,97.29,26.36
22-10-2019 00:00,103.0,322.4,53.77,19.01,1.71,63.56,0.82,269.34,82.23,25.56
23-10-2019 00:00,140.57,346.33,63.13,27.36,2.22,63.8,0.69,227.27,94.21,25.83
25-10-2019 00:00,131.29,398.39,53.74,19.83,2.64,62.56,0.64,100.15,83.76,26.59
26-10-2019 00:00,147.69,424.78,52.42,20.86,2.59,65.36,0.51,166.22,72.8,26.33
27-10-2019 00:00,206.12,427.44,30.41,11.51,1.74,65.96,0.77,268.2,75.32,25.75
28-10-2019 00:00,274.55,549.72,31.64,15.64,2.56,67.87,0.54,254.49,67.12,25.47
29-10-2019 00:00,299.38,558.52,40.07,17.04,3.29,73.77,0.47,233.11,50.76,25.13
4/11/2019 0:00,228.69,367.35,50.46,15.08,1.63,71.76,0.72,272.07,64.75,25.16
5/11/2019 0:00,160.91,356.42,51.95,20.35,2.08,68.24,0.81,263.22,82.52,24.51
6/11/2019 0:00,120.85,281.34,67.7,7.65,1.73,61.52,0.73,192.36,85.8,25.56
7/11/2019 0:00,190.69,300.58,71.96,8.13,1.94,73.03,0.77,115.55,35.87,23.64
8/11/2019 0:00,165.53,304.22,65.25,9.48,2.26,69.85,0.58,189.34,79.03,24.83
9/11/2019 0:00,169.04,306.53,47.45,7.98,1.36,65.88,0.87,295.92,84.9,24.56
10/11/2019 0:00,191.85,397.91,61.44,12.59,1.83,62.9,0.66,256.61,78.55,23.68
11/11/2019 0:00,260.9,526.97,94.44,16.05,2.55,64.15,0.61,268.3,74.26,23.15
16-11-2019 00:00,202.7,346.16,26.58,20.19,1.52,67.14,1.05,316.06,66.29,24.31
17-11-2019 00:00,117.88,229.65,35.68,12.2,0.96,67.84,1.05,288.93,67.92,23.66
18-11-2019 00:00,104.73,281.34,49.24,16.82,1.85,72.34,0.85,259.61,68.44,22.42
19-11-2019 00:00,121.31,324.35,61.97,14.17,1.86,71.6,0.63,264.36,64.27,22.09
20-11-2019 00:00,189.13,372.14,76.89,26.78,2.64,72.69,0.49,228.78,67.02,21.85
22-11-2019 00:00,219.17,492.12,95.04,14.84,3.44,68.74,0.56,230.41,61.66,23.19
23-11-2019 00:00,148.15,307.21,52.77,13.33,1.19,67.54,0.77,276.76,59.81,23.2
24-11-2019 00:00,135.61,273.46,49.97,13.28,1.21,70.47,0.71,273.93,63.09,23.2
25-11-2019 00:00,153.24,330.64,79.66,23.97,3.06,71.19,0.56,151.26,64.27,23.06
26-11-2019 00:00,106.61,335.36,74.19,17.36,1.51,60.59,0.94,98.14,59.01,24.92
27-11-2019 00:00,68.39,176.22,53.33,15.72,1.11,67.3,1.11,79.62,52.35,23.81
28-11-2019 00:00,33.49,73.43,36.33,12.84,0.66,73.26,1.49,74.66,58.28,22.15
29-11-2019 00:00,59.14,150.16,52.76,16.46,1.35,75.84,0.82,160.13,61.97,21.96
30-11-2019 00:00,103.49,190.6,44.76,12.88,1.34,85.25,0.69,276.28,59.56,20.38
1/12/2019 0:00,143.48,279.99,51.81,15.4,1.56,78.39,0.74,266.05,59.88,19.85
2/12/2019 0:00,152.7,312.3,59.69,16.26,1.66,73.36,0.82,278.2,56.31,19.63
3/12/2019 0:00,148.54,359.88,60.5,14.72,1.55,69.08,0.83,266.24,55.79,19.54
4/12/2019 0:00,175.72,380.7,70.6,22.27,2.86,69.77,0.56,247.08,55.12,19.41
5/12/2019 0:00,261.02,526.63,91.69,14.75,2.93,73.61,0.53,218.0,59.49,19.59
6/12/2019 0:00,289.69,473.38,70.48,17.27,2.35,79.23,0.67,259.56,57.65,19.99
8/12/2019 0:00,245.18,410.89,62.74,24.61,2.88,79.61,0.57,249.24,56.01,19.89
9/12/2019 0:00,246.08,483.27,70.68,25.89,2.96,76.74,0.54,249.78,56.75,19.61
10/12/2019 0:00,258.03,487.24,72.18,20.53,2.99,77.46,0.54,247.47,52.79,19.28
12/12/2019 0:00,274.03,458.5,72.25,7.38,2.04,74.05,1.04,101.81,39.85,20.99
13-12-2019 00:00,107.4,161.53,36.74,8.15,0.74,86.57,1.08,193.14,45.11,19.94
14-12-2019 00:00,95.74,206.05,47.5,12.76,1.11,79.76,0.54,233.39,64.17,18.07
15-12-2019 00:00,107.48,219.68,32.7,7.5,0.99,76.3,0.79,268.88,62.39,16.86
16-12-2019 00:00,99.32,182.36,28.58,7.42,0.85,77.76,0.94,294.85,26.2,15.55
17-12-2019 00:00,110.8,214.0,29.17,11.86,1.12,75.27,0.86,299.67,34.42,15.19
18-12-2019 00:00,157.1,292.11,39.98,11.15,1.51,75.06,0.73,253.11,65.16,15.5
20-12-2019 00:00,282.94,419.58,52.05,8.74,1.8,81.43,0.68,251.61,48.39,15.31
21-12-2019 00:00,252.52,419.17,42.88,11.27,1.68,78.97,0.63,284.34,54.88,16.21
22-12-2019 00:00,159.35,249.41,31.84,7.4,1.21,80.62,0.87,311.02,49.62,15.09
23-12-2019 00:00,200.24,356.38,35.01,10.85,1.39,78.13,0.78,259.29,50.11,14.41
25-12-2019 00:00,180.21,334.62,32.52,6.74,1.11,79.88,0.84,291.04,46.12,13.53
26-12-2019 00:00,223.77,417.52,39.4,9.75,1.23,75.89,0.83,242.39,53.44,13.61
27-12-2019 00:00,260.55,532.15,47.93,11.82,2.04,74.32,0.65,228.64,58.52,13.59
31-12-2019 00:00,197.32,311.58,33.06,10.66,1.46,71.54,1.0,109.29,78.05,7.61
4/1/2020 0:00,214.89,405.46,58.56,13.17,1.69,71.5,0.62,223.78,55.17,13.7
5/1/2020 0:00,181.99,366.71,47.73,8.81,1.19,66.73,0.75,261.03,58.75,13.6
6/1/2020 0:00,182.3,365.53,53.79,11.22,1.26,67.44,0.83,171.48,41.33,14.13
7/1/2020 0:00,119.5,190.31,51.83,13.1,1.1,69.05,0.81,84.47,34.98,15.24
8/1/2020 0:00,127.95,156.87,40.8,12.99,1.46,80.67,0.88,179.08,18.81,13.3
9/1/2020 0:00,101.98,202.33,29.18,9.29,0.9,75.91,1.04,314.19,57.03,10.18
10/1/2020 0:00,155.97,305.73,45.17,11.8,1.45,79.76,0.71,269.88,57.37,8.48
11/1/2020 0:00,165.7,416.05,58.66,17.02,1.8,69.07,0.63,270.24,61.35,11.39
12/1/2020 0:00,250.98,379.68,53.19,33.93,1.88,70.53,0.62,200.89,57.94,12.9
13-01-2020 00:00,215.79,351.21,61.55,10.28,1.79,67.36,1.27,177.21,42.29,15.36
14-01-2020 00:00,110.41,180.16,41.2,11.92,1.06,74.5,0.93,302.91,50.08,12.83
15-01-2020 00:00,134.93,248.78,61.16,11.7,1.19,71.7,0.85,273.04,53.87,13.06
16-01-2020 00:00,165.54,233.11,57.54,13.76,1.34,76.01,0.74,259.42,37.69,12.2
17-01-2020 00:00,139.26,214.68,46.85,11.26,1.59,80.17,0.7,255.45,48.61,12.92
18-01-2020 00:00,140.36,267.37,62.39,11.13,1.51,81.49,0.58,265.26,41.95,11.53
19-01-2020 00:00,132.5,238.8,37.1,11.4,0.89,76.81,0.96,281.79,70.92,10.19
20-01-2020 00:00,154.58,364.31,45.13,16.97,1.88,79.22,0.73,250.56,55.01,11.08
21-01-2020 00:00,235.44,455.74,70.83,13.55,2.0,73.71,0.61,124.28,66.03,13.57
22-01-2020 00:00,199.83,346.22,51.99,16.26,2.1,81.07,0.77,264.15,57.9,11.27
23-01-2020 00:00,84.82,213.75,48.04,11.04,0.62,63.84,1.11,289.46,68.23,12.76
24-01-2020 00:00,88.02,260.66,56.67,16.45,1.22,61.05,1.09,267.31,69.28,12.44
25-01-2020 00:00,165.24,318.42,70.86,20.12,1.3,72.23,0.59,254.37,51.85,10.42
26-01-2020 00:00,201.25,332.91,50.52,22.72,1.11,68.15,1.180876975519058,187.39682057638674,67.3,13.72
27-01-2020 00:00,198.59,386.74,93.89,11.6,1.41,64.36,1.28,73.11,48.07,15.7
28-01-2020 00:00,116.05,165.59,55.25,15.98,1.89,70.88,1.1,108.98,58.88,15.75
29-01-2020 00:00,78.57,221.35,49.89,14.23,1.38,69.32,0.81,222.67,70.07,14.42
30-01-2020 00:00,98.84,297.55,61.36,17.14,0.97,68.73,0.99,300.33,81.3,13.84
31-01-2020 00:00,102.66,301.31,60.76,6.31,0.99,61.01,0.89,216.02,110.55,14.47
1/2/2020 0:00,122.03,332.2,55.34,17.35,1.39,68.45,0.79,233.36,68.73,13.35
2/2/2020 0:00,138.45,302.62,56.52,18.86,1.26,72.17,0.79,259.28,69.74,11.44
3/2/2020 0:00,159.21,354.05,69.74,19.73,1.89,66.05,0.64,223.21,70.71,12.75
4/2/2020 0:00,190.34,482.5,96.52,20.78,2.66,62.01,0.59,121.64,67.79,14.36
5/2/2020 0:00,170.36,360.47,63.0,19.95,1.2,64.47,0.9,284.83,71.22,14.14
6/2/2020 0:00,144.2,345.56,62.35,22.32,1.76,66.9,0.76,217.1,70.66,12.77
7/2/2020 0:00,166.88,369.79,74.52,20.09,1.65,64.62,0.78,237.08,63.53,13.6
8/2/2020 0:00,181.57,359.46,58.21,19.48,1.19,66.61,0.84,291.72,67.24,13.41
9/2/2020 0:00,179.53,418.49,67.29,20.32,1.42,65.18,0.7,264.06,72.6,13.89
10/2/2020 0:00,234.19,436.62,81.09,20.73,2.36,67.51,0.68,245.52,72.06,13.65
11/2/2020 0:00,242.73,524.14,87.92,21.05,2.87,66.18,0.63,251.92,73.88,14.35
12/2/2020 0:00,206.46,406.24,68.43,23.76,1.41,64.91,1.06,265.02,73.11,15.85
13-02-2020 00:00,137.92,294.07,48.52,29.98,0.91,59.87,1.22,273.98,73.79,18.29
14-02-2020 00:00,99.78,233.18,51.17,18.96,0.99,61.16,1.01,284.43,59.85,16.36
15-02-2020 00:00,117.61,297.32,63.93,28.68,0.94,55.67,1.13,271.39,56.99,15.82
16-02-2020 00:00,156.68,332.3,75.45,33.17,2.2,57.61,0.84,265.36,78.82,17.16
17-02-2020 00:00,171.47,392.1,79.02,25.34,1.44,58.88,0.86,264.55,85.59,17.34
18-02-2020 00:00,156.12,376.81,72.82,35.88,1.91,55.9,0.93,260.76,90.56,16.98
19-02-2020 00:00,119.51,352.08,74.66,27.95,1.63,55.97,1.24,140.15,77.29,18.93
20-02-2020 00:00,98.75,283.06,49.13,14.24,0.87,53.2,1.51,116.23,90.92,21.16
21-02-2020 00:00,57.88,103.32,39.03,7.67,0.82,68.03,1.89,57.83,48.96,17.19
22-02-2020 00:00,77.08,292.25,68.76,8.33,2.08,67.56,0.92,55.31,48.9,17.83
23-02-2020 00:00,119.36,249.64,53.33,7.88,1.35,64.81,0.78,230.23,86.04,19.79
24-02-2020 00:00,87.82,253.52,60.64,8.64,1.27,62.36,0.74,283.94,96.75,19.69
25-02-2020 00:00,155.46,361.54,60.58,16.84,1.73,66.03,0.74,281.32,101.94,19.14
26-02-2020 00:00,156.81,403.29,71.52,22.5,1.89,63.05,0.73,210.35,104.63,20.28
27-02-2020 00:00,105.15,272.88,70.25,21.69,1.23,62.74,0.88,129.51,81.28,21.43
28-02-2020 00:00,87.05,196.06,48.65,16.64,0.92,64.17,1.56,123.69,72.64,20.82
29-02-2020 00:00,58.24,138.88,43.72,17.48,0.78,64.42,1.54,107.72,98.49,20.71
1/3/2020 0:00,44.81,194.12,56.02,19.72,1.34,62.46,0.68,165.47,120.07,20.91
2/3/2020 0:00,107.82,351.49,69.16,24.4,2.3,66.47,0.53,221.87,110.69,21.32
3/3/2020 0:00,103.75,326.69,64.44,21.85,1.59,59.45,0.76,212.41,127.63,21.97
4/3/2020 0:00,78.57,246.86,62.39,21.98,1.6,58.1,1.27,108.47,121.13,21.87
5/3/2020 0:00,28.07,77.81,40.67,20.85,1.339010852713178,63.43,1.34,103.92,105.79,19.74
6/3/2020 0:00,22.2,40.38,47.56,15.38,0.47,73.71,1.36,104.93,107.75,16.27
7/3/2020 0:00,52.64,171.29,57.46,16.31,0.27,71.5,0.9,140.46,76.44,17.18
8/3/2020 0:00,71.99,197.98,49.71,13.56,0.21,67.01,0.87,282.3,162.54,18.15
9/3/2020 0:00,98.35,278.82,46.71,17.37,0.31,62.64,0.99,284.83,165.41,17.94
10/3/2020 0:00,90.43,240.84,39.41,25.05,0.07,57.15,0.79,188.85,151.99,19.83
11/3/2020 0:00,54.92,140.94,41.67,22.97,0.11,59.89,1.63,121.19,146.88,21.63
12/3/2020 0:00,54.03,219.74,48.24,21.91,0.21,55.6,1.18,132.68,146.29,22.18
13-03-2020 00:00,73.93,279.79,52.62,27.04,0.12,51.0,0.86,219.36,147.96,21.33
14-03-2020 00:00,44.25,121.38,43.36,19.69,0.12,66.8,1.13,143.01,92.84,19.18
15-03-2020 00:00,85.52,207.93,49.93,22.71,0.16,62.53,0.8,213.22,111.36,18.69
16-03-2020 00:00,89.23,254.95,47.22,24.59,0.33,61.95,0.8,303.13,125.21,19.94
17-03-2020 00:00,97.72,266.33,53.39,22.31,0.17,60.79,0.91,274.15,153.41,20.95
18-03-2020 00:00,100.71,289.01,55.04,22.59,0.32,58.04,0.84,250.35,144.01,22.34
19-03-2020 00:00,98.29,254.2,51.15,24.35,0.15,59.08,0.85,223.9,136.1,23.57
20-03-2020 00:00,93.95,294.84,71.23,22.25,0.2,56.1,0.81,118.22,113.93,24.98
21-03-2020 00:00,86.52,241.53,57.14,22.58,1.33,54.32,0.82,250.14,126.54,24.51
22-03-2020 00:00,79.92,146.93,34.4,21.54,0.45,52.4,0.88,236.25,146.49,25.28
23-03-2020 00:00,62.3,196.9,32.25,26.46,0.65,51.8,0.72,185.65,143.59,25.26
24-03-2020 00:00,51.26,114.68,31.98,19.77,0.63,56.19,1.03,147.98,105.47,24.61
25-03-2020 00:00,39.88,75.9,22.32,16.92,0.49,58.56,0.9,243.77,187.76,25.23
26-03-2020 00:00,42.61,78.86,17.95,19.58,0.42,60.54,1.04,281.14,106.21,23.78
27-03-2020 00:00,29.11,47.51,15.06,17.78,0.37,66.2,1.2,158.82,101.79,21.82
28-03-2020 00:00,19.98,38.44,17.5,13.87,0.38,62.2,1.07,311.21,216.26,22.48
29-03-2020 00:00,35.72,71.0,13.14,15.25,0.33,55.24,1.23,318.79,215.81,23.81
30-03-2020 00:00,45.55,82.09,14.49,15.16,0.35,53.76,1.09,304.88,208.1,23.65
31-03-2020 00:00,40.53,70.7,12.27,13.68,0.29,50.53,0.98,318.13,256.43,24.59
1/4/2020 0:00,35.19,68.43,13.76,15.72,0.35,53.46,1.04,246.95,199.28,25.39
2/4/2020 0:00,30.17,67.15,11.97,12.91,0.31,50.82,1.18,291.9,222.18,25.18
3/4/2020 0:00,41.21,78.72,13.81,17.74,0.32,47.14,0.99,304.82,221.86,24.06
4/4/2020 0:00,58.41,108.18,18.72,18.0,0.47,48.17,0.81,273.32,220.91,24.71
